order_id,socket.io,websocket,delta
1195813252,1565158688,1565158688,-0.015646935
1195813253,1565158688,1565158688,-0.006811857
1195813254,1565158688,1565158688,-0.006811857
1195813255,1565158688,1565158688,-0.006811857
1195813256,1565158688,1565158688,-0.008283138
1195813257,1565158688,1565158688,-0.008283138
1195813259,1565158688,1565158688,-0.010065079
1195813260,1565158689,1565158689,-0.006343126
1195813261,1565158689,1565158689,-0.00698185
1195813262,1565158689,1565158689,-0.00698185
1195813263,1565158689,1565158689,-0.00698185
1195813264,1565158689,1565158689,-0.005735874
1195813265,1565158689,1565158689,-0.005735874
1195813266,1565158689,1565158689,-0.005735874
1195813267,1565158689,1565158689,-0.005735874
1195813268,1565158689,1565158689,-0.005735874
1195813269,1565158689,1565158689,-0.005481958
1195813270,1565158689,1565158689,-0.005481958
1195813271,1565158689,1565158689,0.000253916
1195813272,1565158690,1565158690,-0.000549078
1195813273,1565158690,1565158690,-0.004088879
1195813274,1565158690,1565158690,-0.004088879
1195813275,1565158691,1565158691,-0.010035992
1195813276,1565158691,1565158691,-0.011945963
1195813277,1565158692,1565158692,-0.012350798
1195813278,1565158692,1565158692,-0.012350798
1195813279,1565158692,1565158692,-0.012350798
1195813280,1565158692,1565158692,-0.012350798
1195813281,1565158692,1565158692,-0.037500143
1195813282,1565158692,1565158692,-0.008445024
1195813283,1565158692,1565158692,-0.016863108
1195813284,1565158692,1565158692,-0.016863108
1195813285,1565158692,1565158692,-0.016863108
1195813286,1565158692,1565158692,-0.007280111
1195813287,1565158692,1565158692,-0.007280111
1195813288,1565158692,1565158692,-0.007280111
1195813289,1565158693,1565158693,-0.005626917
1195813290,1565158693,1565158693,-0.009657145
1195813291,1565158693,1565158693,-0.009657145
1195813292,1565158693,1565158693,-0.009657145
1195813293,1565158693,1565158693,-0.009657145
1195813294,1565158694,1565158694,-0.00883007
1195813295,1565158695,1565158695,0.00082016
1195813296,1565158695,1565158695,0.00082016
1195813297,1565158695,1565158695,0.00082016
1195813298,1565158695,1565158695,-0.006093979
1195813299,1565158695,1565158695,-0.006093979
1195813300,1565158697,1565158697,-0.003628016
1195813301,1565158697,1565158697,-0.003628016
1195813302,1565158697,1565158697,-0.003628016
1195813303,1565158697,1565158697,-0.003628016
1195813304,1565158697,1565158697,-0.003628016
1195813305,1565158697,1565158697,0.000779152
1195813306,1565158697,1565158697,0.000779152
1195813307,1565158697,1565158697,-0.008988142
1195813308,1565158697,1565158697,-0.008988142
1195813309,1565158698,1565158698,-0.019382
1195813310,1565158698,1565158698,-0.019382
1195813311,1565158698,1565158698,-0.019382
1195813312,1565158698,1565158698,-0.019382
1195813313,1565158698,1565158698,-0.019382
1195813314,1565158698,1565158698,-0.019382
1195813315,1565158698,1565158698,-0.019382
1195813316,1565158698,1565158698,-0.019382
1195813317,1565158698,1565158698,-0.019382
1195813318,1565158698,1565158698,-0.019382
1195813319,1565158698,1565158698,-0.019382
1195813320,1565158698,1565158698,-0.019382
1195813321,1565158698,1565158698,-0.019382
1195813322,1565158698,1565158698,-0.007536173
1195813323,1565158698,1565158698,0.005799055
1195813324,1565158698,1565158698,0.005799055
1195813325,1565158699,1565158699,-0.010493994
1195813326,1565158699,1565158699,-0.010493994
1195813327,1565158699,1565158699,-0.010493994
1195813328,1565158699,1565158699,-0.010493994
1195813329,1565158699,1565158699,-0.010493994
1195813330,1565158699,1565158699,-0.010493994
1195813331,1565158699,1565158699,-0.010493994
1195813332,1565158699,1565158699,-0.010493994
1195813333,1565158699,1565158699,-0.010493994
1195813334,1565158699,1565158699,-0.010493994
1195813335,1565158699,1565158699,-0.010493994
1195813336,1565158699,1565158699,-0.010493994
1195813337,1565158699,1565158699,-0.010493994
1195813338,1565158699,1565158699,-0.010493994
1195813339,1565158699,1565158699,-0.010493994
1195813340,1565158699,1565158699,-0.010493994
1195813341,1565158699,1565158699,-0.006876945
1195813342,1565158699,1565158699,-0.006876945
1195813343,1565158700,1565158700,-0.019928932
1195813344,1565158700,1565158700,-0.019928932
1195813345,1565158700,1565158700,-0.019928932
1195813346,1565158700,1565158700,-0.019928932
1195813347,1565158700,1565158700,-0.019928932
